"","gene_id","seqnames","start","end","width","strand","source","type","score","phase","gene_version","gene_name","gene_source","gene_biotype","transcript_id","transcript_name","transcript_source","transcript_biotype","exon_number","exon_id","protein_id","tag","Orthogroup"
"15945","WBGene00040606","I",7017241,7019168,1928,"+","WormBase","gene",NA,NA,"1","Cbr-hlh-2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002773"
"15946","WBGene00040607","I",7021190,7025367,4178,"+","WormBase","gene",NA,NA,"1","Cbr-mlt-2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002772"
"15947","WBGene00040609","I",7025865,7028046,2182,"-","WormBase","gene",NA,NA,"1","CBG21944","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003565"
"15948","WBGene00040610","II",2211600,2215577,3978,"-","WormBase","gene",NA,NA,"1","Cbr-clec-135","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000280"
"15949","WBGene00040612","II",2192541,2207762,15222,"+","WormBase","gene",NA,NA,"1","Cbr-gpa-11","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010785"
"15950","WBGene00040613","II",2186491,2190392,3902,"+","WormBase","gene",NA,NA,"1","CBG21949","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000150"
"15951","WBGene00040615","II",2179679,2185328,5650,"+","WormBase","gene",NA,NA,"1","CBG21952","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003749"
"15952","WBGene00040616","II",2170421,2178818,8398,"+","WormBase","gene",NA,NA,"1","CBG21953","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0013605"
"15953","WBGene00040617","II",2162856,2166640,3785,"-","WormBase","gene",NA,NA,"1","CBG21954","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0016244"
"15954","WBGene00040618","II",2155666,2162380,6715,"-","WormBase","gene",NA,NA,"1","CBG21955","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0018533"
"15955","WBGene00040619","II",2150049,2154290,4242,"+","WormBase","gene",NA,NA,"1","CBG21956","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000025"
"15956","WBGene00040620","II",2142863,2147162,4300,"+","WormBase","gene",NA,NA,"1","CBG21957","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0016244"
"15957","WBGene00040622","II",2138785,2141058,2274,"-","WormBase","gene",NA,NA,"1","CBG21959","WormBase","pseudogene",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15958","WBGene00040623","II",2136206,2138319,2114,"+","WormBase","gene",NA,NA,"1","CBG21960","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000025"
"15959","WBGene00040624","II",2125307,2134376,9070,"+","WormBase","gene",NA,NA,"1","CBG21961","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000025"
"15960","WBGene00040626","II",2118602,2123587,4986,"+","WormBase","gene",NA,NA,"1","Cbr-plep-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000297"
"15961","WBGene00040627","II",2108868,2116421,7554,"+","WormBase","gene",NA,NA,"1","CBG21964","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000297"
"15962","WBGene00040629","II",2078018,2103425,25408,"+","WormBase","gene",NA,NA,"1","CBG21967","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005795"
"15963","WBGene00040631","II",2068456,2069874,1419,"+","WormBase","gene",NA,NA,"1","CBG21972","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0012830"
"15964","WBGene00040632","II",2035865,2067382,31518,"+","WormBase","gene",NA,NA,"1","Cbr-cpna-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005787"
"15965","WBGene00040633","II",2046684,2059760,13077,"-","WormBase","gene",NA,NA,"1","Cbr-mth-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010786"
"15966","WBGene00040634","II",2039361,2046169,6809,"-","WormBase","gene",NA,NA,"1","Cbr-mth-2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003750"
"15967","WBGene00040636","II",2018690,2024082,5393,"-","WormBase","gene",NA,NA,"1","CBG21978","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005794"
"15968","WBGene00040637","II",2002653,2012616,9964,"-","WormBase","gene",NA,NA,"1","Cbr-ast-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010791"
"15969","WBGene00040639","II",1998044,1999019,976,"+","WormBase","gene",NA,NA,"1","CBG21983","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000391"
"15970","WBGene00040640","V",5506291,5509428,3138,"+","WormBase","gene",NA,NA,"1","CBG21985","WormBase","pseudogene",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15971","WBGene00040641","V",5510829,5512278,1450,"-","WormBase","gene",NA,NA,"1","CBG21986","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0018534"
"15972","WBGene00040642","V",5523351,5524270,920,"-","WormBase","gene",NA,NA,"1","CBG21989","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15973","WBGene00040643","V",5526074,5528673,2600,"-","WormBase","gene",NA,NA,"1","CBG21990","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000404"
"15974","WBGene00040644","V",5545692,5547537,1846,"+","WormBase","gene",NA,NA,"1","CBG21991","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000857"
"15975","WBGene00040645","V",5534943,5537150,2208,"+","WormBase","gene",NA,NA,"1","CBG21992","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000133"
"15976","WBGene00040646","V",5541113,5542583,1471,"-","WormBase","gene",NA,NA,"1","CBG21994","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000133"
"15977","WBGene00040647","V",5543762,5544963,1202,"+","WormBase","gene",NA,NA,"1","CBG21995","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000074"
"15978","WBGene00040648","V",5561687,5564072,2386,"+","WormBase","gene",NA,NA,"1","CBG21996","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000404"
"15979","WBGene00040649","V",5548685,5550032,1348,"+","WormBase","gene",NA,NA,"1","Cbr-nhr-247.1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0016163"
"15980","WBGene00040650","V",5550586,5553241,2656,"+","WormBase","gene",NA,NA,"1","CBG21998","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000074"
"15981","WBGene00040651","V",5553586,5554895,1310,"-","WormBase","gene",NA,NA,"1","Cbr-nhr-247.2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0016163"
"15982","WBGene00040652","V",5556764,5558593,1830,"-","WormBase","gene",NA,NA,"1","CBG22000","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000260"
"15983","WBGene00040653","I",1705827,1708203,2377,"+","WormBase","gene",NA,NA,"1","Cbr-deps-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005346"
"15984","WBGene00040654","I",1708525,1717875,9351,"+","WormBase","gene",NA,NA,"1","Cbr-cest-27","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005353"
"15985","WBGene00040656","I",1723055,1735221,12167,"+","WormBase","gene",NA,NA,"1","CBG22009","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003595"
"15986","WBGene00040657","I",1734576,1735220,645,"-","WormBase","gene",NA,NA,"1","CBG22010","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010604"
"15987","WBGene00040659","I",1740720,1742591,1872,"-","WormBase","gene",NA,NA,"1","Cbr-athp-3","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003330"
"15988","WBGene00040661","I",1736182,1765337,29156,"+","WormBase","gene",NA,NA,"1","Cbr-atm-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002065"
"15989","WBGene00040662","I",1766746,1769090,2345,"+","WormBase","gene",NA,NA,"1","CBG22016","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010603"
"15990","WBGene00040663","I",1769327,1773031,3705,"-","WormBase","gene",NA,NA,"1","CBG22017","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002793"
"15991","WBGene00040664","I",1809411,1818416,9006,"+","WormBase","gene",NA,NA,"1","Cbr-marc-4","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003594"
"15992","WBGene00040665","I",1812157,1812446,290,"-","WormBase","gene",NA,NA,"1","CBG22020","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003594"
"15993","WBGene00040666","I",1818419,1823992,5574,"-","WormBase","gene",NA,NA,"1","CBG22021","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002339"
"15994","WBGene00040667","I",1825729,1840975,15247,"+","WormBase","gene",NA,NA,"1","Cbr-uggt-2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010598"
"15995","WBGene00040668","I",1830122,1832859,2738,"-","WormBase","gene",NA,NA,"1","Cbr-hsp-70","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000181"
"15996","WBGene00040669","I",1841520,1844716,3197,"-","WormBase","gene",NA,NA,"1","Cbr-cbl-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001459"
"15997","WBGene00040670","I",1854898,1867374,12477,"-","WormBase","gene",NA,NA,"1","Cbr-lin-41","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002064"
"15998","WBGene00040671","I",1880491,1881411,921,"+","WormBase","gene",NA,NA,"1","Cbr-spp-17","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000875"
"15999","WBGene00040672","I",1882580,1882897,318,"+","WormBase","gene",NA,NA,"1","CBG22029","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000875"
"16000","WBGene00040673","I",1885531,1885845,315,"+","WormBase","gene",NA,NA,"1","Cbr-spp-23","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000875"
"16001","WBGene00040674","I",1888567,1893781,5215,"-","WormBase","gene",NA,NA,"1","Cbr-mrpl-38","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005372"
"16002","WBGene00040675","I",1894385,1906409,12025,"-","WormBase","gene",NA,NA,"1","Cbr-spd-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003605"
"16003","WBGene00040677","I",1898036,1906277,8242,"+","WormBase","gene",NA,NA,"1","CBG22034","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001062"
"16004","WBGene00040678","I",1907176,1910747,3572,"+","WormBase","gene",NA,NA,"1","CBG22035","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001062"
"16005","WBGene00040679","I",1910726,1911332,607,"+","WormBase","gene",NA,NA,"1","Cbr-glrx-10","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005371"
"16006","WBGene00040680","I",1912369,1918825,6457,"+","WormBase","gene",NA,NA,"1","Cbr-iglr-3","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005379"
"16007","WBGene00040681","I",1918363,1925276,6914,"-","WormBase","gene",NA,NA,"1","Cbr-pcyt-2.1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003607"
"16008","WBGene00040682","I",1926263,1929552,3290,"-","WormBase","gene",NA,NA,"1","Cbr-eif-2alpha","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005380"
"16009","WBGene00040683","I",1929572,1930777,1206,"-","WormBase","gene",NA,NA,"1","Cbr-phb-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005381"
"16010","WBGene00040684","I",1931497,1932565,1069,"+","WormBase","gene",NA,NA,"1","CBG22043","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005382"
"16011","WBGene00040685","I",1932545,1933028,484,"+","WormBase","gene",NA,NA,"1","Cbr-rla-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005383"
"16012","WBGene00040686","I",1933035,1935224,2190,"-","WormBase","gene",NA,NA,"1","Cbr-arl-13","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005384"
"16013","WBGene00040687","I",1940333,1943128,2796,"-","WormBase","gene",NA,NA,"1","Cbr-moag-4","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0012748"
"16014","WBGene00040688","I",1944271,1944728,458,"-","WormBase","gene",NA,NA,"1","Cbr-rpb-10","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010613"
"16015","WBGene00040689","I",1945152,1950203,5052,"+","WormBase","gene",NA,NA,"1","CBG22048","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002795"
"16016","WBGene00040690","I",1954887,1964756,9870,"+","WormBase","gene",NA,NA,"1","CBG22049","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0018535"
"16017","WBGene00040691","I",1964757,1969136,4380,"-","WormBase","gene",NA,NA,"1","Cbr-crtc-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005385"
"16018","WBGene00040692","I",1991314,1995503,4190,"-","WormBase","gene",NA,NA,"1","CBG22052","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005357"
"16019","WBGene00040693","I",1999769,2010542,10774,"+","WormBase","gene",NA,NA,"1","CBG22054","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005358"
"16020","WBGene00040694","I",2037104,2054656,17553,"+","WormBase","gene",NA,NA,"1","Cbr-tol-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005359"
"16021","WBGene00040695","I",2057128,2063582,6455,"+","WormBase","gene",NA,NA,"1","Cbr-dyf-11","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0004274"
"16022","WBGene00040696","I",2064098,2064815,718,"-","WormBase","gene",NA,NA,"1","CBG22060","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005360"
"16023","WBGene00040697","I",2065269,2072917,7649,"-","WormBase","gene",NA,NA,"1","CBG22061","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005364"
"16024","WBGene00040698","I",2073130,2077213,4084,"-","WormBase","gene",NA,NA,"1","Cbr-imb-3","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003601"
"16025","WBGene00040699","I",2079041,2086811,7771,"-","WormBase","gene",NA,NA,"1","Cbr-xpo-2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005363"
"16026","WBGene00040700","I",2087196,2097109,9914,"+","WormBase","gene",NA,NA,"1","Cbr-nol-14","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005362"
"16027","WBGene00040701","I",2100822,2102398,1577,"-","WormBase","gene",NA,NA,"1","CBG22065","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16028","WBGene00040703","I",2105609,2110948,5340,"+","WormBase","gene",NA,NA,"1","CBG22067","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001062"
"16029","WBGene00040704","I",2117460,2118579,1120,"-","WormBase","gene",NA,NA,"1","CBG22068","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000008"
"16030","WBGene00040705","I",2120706,2125592,4887,"+","WormBase","gene",NA,NA,"1","CBG22069","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010607"
"16031","WBGene00040706","I",2127256,2130729,3474,"-","WormBase","gene",NA,NA,"1","Cbr-ztf-3","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003602"
"16032","WBGene00040707","I",2133080,2156431,23352,"+","WormBase","gene",NA,NA,"1","CBG22074","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010608"
"16033","WBGene00040708","I",2156431,2171611,15181,"-","WormBase","gene",NA,NA,"1","Cbr-gap-3","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003608"
"16034","WBGene00040710","I",2174030,2176570,2541,"+","WormBase","gene",NA,NA,"1","CBG22077","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0018536"
"16035","WBGene00040711","I",2185547,2192954,7408,"-","WormBase","gene",NA,NA,"1","Cbr-gsa-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005370"
"16036","WBGene00040713","I",2202748,2205288,2541,"-","WormBase","gene",NA,NA,"1","Cbr-npr-23","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010610"
"16037","WBGene00040714","I",2200803,2209306,8504,"+","WormBase","gene",NA,NA,"1","Cbr-vps-4","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001839"
"16038","WBGene00040715","I",2210945,2214567,3623,"+","WormBase","gene",NA,NA,"1","CBG22085","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003604"
"16039","WBGene00040716","I",2222569,2224770,2202,"+","WormBase","gene",NA,NA,"1","CBG22086","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010609"
"16040","WBGene00040717","I",2222492,2229111,6620,"+","WormBase","gene",NA,NA,"1","CBG22087","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0015548"
"16041","WBGene00040718","I",2226438,2231202,4765,"-","WormBase","gene",NA,NA,"1","CBG22088","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005369"
"16042","WBGene00040719","I",2248567,2267847,19281,"+","WormBase","gene",NA,NA,"1","Cbr-npp-13","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005378"
"16043","WBGene00040720","I",2254986,2255950,965,"-","WormBase","gene",NA,NA,"1","CBG22090","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0015549"
"16044","WBGene00040721","I",2259259,2262427,3169,"-","WormBase","gene",NA,NA,"1","Cbr-fpn-1.1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010612"
"16045","WBGene00040722","I",2273012,2286987,13976,"+","WormBase","gene",NA,NA,"1","CBG22093","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005377"
"16046","WBGene00040723","I",2286964,2291439,4476,"-","WormBase","gene",NA,NA,"1","CBG22094","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002343"
"16047","WBGene00040724","I",2292199,2292776,578,"+","WormBase","gene",NA,NA,"1","CBG22095","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16048","WBGene00040725","I",2296982,2319211,22230,"+","WormBase","gene",NA,NA,"1","Cbr-ints-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005376"
"16049","WBGene00040726","I",2320832,2333892,13061,"+","WormBase","gene",NA,NA,"1","Cbr-csn-2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002342"
"16050","WBGene00040727","I",2324650,2325192,543,"-","WormBase","gene",NA,NA,"1","CBG22098","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0021006"
"16051","WBGene00040728","I",2326873,2328712,1840,"-","WormBase","gene",NA,NA,"1","CBG22099","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0014922"
"16052","WBGene00040729","I",2337772,2347214,9443,"+","WormBase","gene",NA,NA,"1","Cbr-vps-34","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005375"
"16053","WBGene00040730","I",2347559,2354191,6633,"+","WormBase","gene",NA,NA,"1","Cbr-let-391","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003606"
"16054","WBGene00040731","I",2356849,2362405,5557,"+","WormBase","gene",NA,NA,"1","Cbr-szy-5","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005374"
"16055","WBGene00040732","I",2364088,2365723,1636,"+","WormBase","gene",NA,NA,"1","Cbr-madf-6","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005368"
"16056","WBGene00040733","I",2383900,2386912,3013,"+","WormBase","gene",NA,NA,"1","Cbr-hmbx-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005367"
"16057","WBGene00040734","I",2389309,2398160,8852,"+","WormBase","gene",NA,NA,"1","CBG22108","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003603"
"16058","WBGene00040735","I",2399956,2404119,4164,"+","WormBase","gene",NA,NA,"1","CBG22109","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005366"
"16059","WBGene00040736","I",2409005,2409841,837,"+","WormBase","gene",NA,NA,"1","CBG22111","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0018346"
"16060","WBGene00040738","I",2412621,2416197,3577,"+","WormBase","gene",NA,NA,"1","CBG22113","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0009118"
"16061","WBGene00040740","I",2424856,2426161,1306,"-","WormBase","gene",NA,NA,"1","Cbr-pqn-59.1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003598"
"16062","WBGene00040741","I",2427628,2431714,4087,"+","WormBase","gene",NA,NA,"1","Cbr-taf-4","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002794"
"16063","WBGene00040742","I",2435077,2441395,6319,"-","WormBase","gene",NA,NA,"1","CBG22118","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002341"
"16064","WBGene00040743","I",2443781,2446524,2744,"-","WormBase","gene",NA,NA,"1","Cbr-fbxc-58.1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000412"
"16065","WBGene00040744","I",2450273,2456984,6712,"+","WormBase","gene",NA,NA,"1","Cbr-otub-2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003599"
"16066","WBGene00040745","I",2457932,2460381,2450,"-","WormBase","gene",NA,NA,"1","CBG22121","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000008"
"16067","WBGene00040746","I",2461483,2462129,647,"+","WormBase","gene",NA,NA,"1","CBG22122","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16068","WBGene00040748","I",2466169,2469273,3105,"+","WormBase","gene",NA,NA,"1","CBG22125","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000008"
"16069","WBGene00040749","I",2469874,2476201,6328,"-","WormBase","gene",NA,NA,"1","CBG22126","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0008713"
"16070","WBGene00040750","I",2476751,2480860,4110,"-","WormBase","gene",NA,NA,"1","Cbr-hex-4","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0008714"
"16071","WBGene00040752","I",2487842,2489478,1637,"+","WormBase","gene",NA,NA,"1","CBG22129","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003263"
"16072","WBGene00040753","I",2480968,2499717,18750,"-","WormBase","gene",NA,NA,"1","Cbr-trpp-10","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0008715"
"16073","WBGene00040754","I",2501288,2503076,1789,"-","WormBase","gene",NA,NA,"1","CBG22131","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000268"
"16074","WBGene00040755","I",2504440,2509197,4758,"-","WormBase","gene",NA,NA,"1","CBG22132","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0011877"
"16075","WBGene00040756","I",2509433,2513511,4079,"-","WormBase","gene",NA,NA,"1","CBG22133","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003260"
"16076","WBGene00040758","I",2513635,2517868,4234,"+","WormBase","gene",NA,NA,"1","Cbr-spe-48","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0004529"
"16077","WBGene00040759","I",2518030,2521881,3852,"+","WormBase","gene",NA,NA,"1","CBG22136","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007266"
"16078","WBGene00040760","I",2521970,2527838,5869,"-","WormBase","gene",NA,NA,"1","Cbr-mab-20","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003259"
"16079","WBGene00040761","I",2530981,2533146,2166,"+","WormBase","gene",NA,NA,"1","Cbr-fbxc-58.2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000412"
"16080","WBGene00040762","I",2533585,2535430,1846,"-","WormBase","gene",NA,NA,"1","CBG22139","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010614"
"16081","WBGene00040763","I",2536561,2536896,336,"+","WormBase","gene",NA,NA,"1","CBG22140","WormBase","pseudogene",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16082","WBGene00040764","I",2538603,2544897,6295,"-","WormBase","gene",NA,NA,"1","CBG22141","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000125"
"16083","WBGene00040765","I",2545562,2547934,2373,"-","WormBase","gene",NA,NA,"1","CBG22142","WormBase","pseudogene",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16084","WBGene00040766","I",2548269,2549072,804,"-","WormBase","gene",NA,NA,"1","CBG22143","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16085","WBGene00040767","I",2549419,2551944,2526,"-","WormBase","gene",NA,NA,"1","CBG22144","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0009496"
"16086","WBGene00040768","I",2551923,2553423,1501,"+","WormBase","gene",NA,NA,"1","CBG22145","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0009497"
