"","gene_id","seqnames","start","end","width","strand","source","type","score","phase","gene_version","gene_source","gene_biotype","transcript_id","transcript_source","transcript_biotype","exon_number","exon_id","protein_id","gene_name","Orthogroup"
"20478","FL83_20719","scaffold_255",112639,113807,1169,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004124"
"20479","FL83_20720","scaffold_255",118003,119844,1842,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20480","FL83_20721","scaffold_255",128000,128491,492,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001097"
"20481","FL83_20722","scaffold_260",991,3850,2860,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000034"
"20482","FL83_20723","scaffold_260",4444,4998,555,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0016270"
"20483","FL83_20724","scaffold_260",5640,8512,2873,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000034"
"20484","FL83_20725","scaffold_260",9001,15301,6301,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000034"
"20485","FL83_20726","scaffold_260",23540,35383,11844,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000034"
"20486","FL83_20727","scaffold_260",35929,43285,7357,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005069"
"20487","FL83_20729","scaffold_260",54597,58091,3495,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004283"
"20488","FL83_20730","scaffold_260",62647,66219,3573,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001712"
"20489","FL83_20731","scaffold_260",68105,73526,5422,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20490","FL83_20732","scaffold_260",68319,71031,2713,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20491","FL83_20733","scaffold_260",76288,83075,6788,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001712"
"20492","FL83_20734","scaffold_260",84011,89247,5237,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011525"
"20493","FL83_20735","scaffold_260",95450,98643,3194,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000040"
"20494","FL83_20736","scaffold_260",98923,99353,431,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011518"
"20495","FL83_20737","scaffold_260",99385,102357,2973,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007771"
"20496","FL83_20738","scaffold_260",105601,110368,4768,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007747"
"20497","FL83_20739","scaffold_260",110604,113694,3091,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20498","FL83_20740","scaffold_260",114509,115044,536,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010430"
"20499","FL83_20741","scaffold_260",115771,118557,2787,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012607"
"20500","FL83_20742","scaffold_260",119183,121814,2632,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000932"
"20501","FL83_20743","scaffold_260",122218,123169,952,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20502","FL83_20744","scaffold_260",123222,125779,2558,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000494"
"20503","FL83_20745","scaffold_260",126244,126628,385,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001411"
"20504","FL83_20746","scaffold_253",1,211,211,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20505","FL83_20747","scaffold_253",1783,2375,593,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20506","FL83_20748","scaffold_253",13736,15589,1854,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015051"
"20507","FL83_20749","scaffold_253",16978,17985,1008,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000554"
"20508","FL83_20750","scaffold_253",22442,23455,1014,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000554"
"20509","FL83_20751","scaffold_253",31511,32363,853,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20510","FL83_20752","scaffold_253",34651,35621,971,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0019012"
"20511","FL83_20753","scaffold_253",44664,44990,327,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010427"
"20512","FL83_20754","scaffold_253",46352,46983,632,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010427"
"20513","FL83_20755","scaffold_253",49290,55468,6179,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010427"
"20514","FL83_20756","scaffold_253",56674,57104,431,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010427"
"20515","FL83_20757","scaffold_253",66870,68239,1370,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012662"
"20516","FL83_20758","scaffold_253",68376,69700,1325,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012662"
"20517","FL83_20759","scaffold_253",69803,70315,513,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012662"
"20518","FL83_20760","scaffold_253",71527,71709,183,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012662"
"20519","FL83_20761","scaffold_253",71782,72851,1070,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000978"
"20520","FL83_20762","scaffold_253",73044,73638,595,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000978"
"20521","FL83_20763","scaffold_253",76808,77485,678,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0019013"
"20522","FL83_20764","scaffold_253",79446,80401,956,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0018964"
"20523","FL83_20765","scaffold_253",82012,82690,679,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20524","FL83_20766","scaffold_253",85446,86077,632,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022023"
"20525","FL83_20767","scaffold_253",90048,91160,1113,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20526","FL83_20768","scaffold_253",91954,92781,828,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20527","FL83_20769","scaffold_253",96494,101366,4873,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0019007"
"20528","FL83_20771","scaffold_253",104999,106632,1634,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0019007"
"20529","FL83_20772","scaffold_253",115130,116354,1225,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20530","FL83_20773","scaffold_250",20304,22230,1927,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010839"
"20531","FL83_20774","scaffold_250",26207,32373,6167,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003796"
"20532","FL83_20775","scaffold_250",31185,32022,838,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000414"
"20533","FL83_20776","scaffold_250",34112,37692,3581,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20534","FL83_20777","scaffold_250",45867,49369,3503,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022014"
"20535","FL83_20778","scaffold_250",52243,57468,5226,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000598"
"20536","FL83_20779","scaffold_250",66560,68743,2184,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20537","FL83_20780","scaffold_250",67508,72207,4700,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002891"
"20538","FL83_20781","scaffold_250",72701,77684,4984,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002391"
"20539","FL83_20782","scaffold_250",93428,94077,650,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013745"
"20540","FL83_20783","scaffold_250",94792,96701,1910,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000685"
"20541","FL83_20784","scaffold_250",98671,98878,208,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014952"
"20542","FL83_20785","scaffold_250",99125,102282,3158,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001481"
"20543","FL83_20786","scaffold_250",103390,106069,2680,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0019005"
"20544","FL83_20787","scaffold_250",106853,108124,1272,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015513"
"20545","FL83_20788","scaffold_250",111295,111749,455,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20546","FL83_20789","scaffold_250",113605,115102,1498,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022015"
"20547","FL83_20790","scaffold_250",124576,125600,1025,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20548","FL83_20791","scaffold_263",3893,6060,2168,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0019021"
"20549","FL83_20792","scaffold_263",16345,17859,1515,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013344"
"20550","FL83_20793","scaffold_263",19249,19867,619,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009551"
"20551","FL83_20794","scaffold_263",20212,26885,6674,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0017503"
"20552","FL83_20795","scaffold_263",28967,30398,1432,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015070"
"20553","FL83_20796","scaffold_263",40503,59812,19310,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009550"
"20554","FL83_20797","scaffold_263",68768,71977,3210,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001755"
"20555","FL83_20798","scaffold_263",89751,90359,609,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000359"
"20556","FL83_20799","scaffold_263",92665,94633,1969,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010420"
"20557","FL83_20800","scaffold_263",100436,101315,880,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0017504"
"20558","FL83_20801","scaffold_263",101396,104731,3336,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015070"
"20559","FL83_20802","scaffold_263",106560,107271,712,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0017503"
"20560","FL83_20803","scaffold_263",111327,113622,2296,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0017504"
"20561","FL83_20804","scaffold_263",125045,125922,878,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015070"
"20562","FL83_20805","scaffold_262",3219,3746,528,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002237"
"20563","FL83_20806","scaffold_262",8076,8388,313,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000579"
"20564","FL83_20807","scaffold_262",9819,10925,1107,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0017501"
"20565","FL83_20808","scaffold_262",11571,12960,1390,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0017501"
"20566","FL83_20809","scaffold_262",13514,16515,3002,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015725"
"20567","FL83_20810","scaffold_262",16846,19439,2594,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015725"
"20568","FL83_20811","scaffold_262",20307,25119,4813,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015725"
"20569","FL83_20812","scaffold_262",22267,22554,288,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022042"
"20570","FL83_20813","scaffold_262",26162,26925,764,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015725"
"20571","FL83_20814","scaffold_262",26969,27556,588,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20572","FL83_20815","scaffold_262",27925,29317,1393,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0017502"
"20573","FL83_20816","scaffold_262",30534,31590,1057,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022043"
"20574","FL83_20817","scaffold_262",32483,33582,1100,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014281"
"20575","FL83_20818","scaffold_262",34875,36536,1662,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015240"
"20576","FL83_20819","scaffold_262",37184,39993,2810,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002671"
"20577","FL83_20820","scaffold_262",40620,42820,2201,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003051"
"20578","FL83_20821","scaffold_262",44519,44842,324,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20579","FL83_20822","scaffold_262",44759,50037,5279,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003052"
"20580","FL83_20823","scaffold_262",50181,52323,2143,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007203"
"20581","FL83_20824","scaffold_262",51325,52561,1237,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20582","FL83_20825","scaffold_262",52456,62025,9570,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007204"
"20583","FL83_20826","scaffold_262",71914,75016,3103,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0018938"
"20584","FL83_20827","scaffold_262",75121,79084,3964,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011312"
"20585","FL83_20828","scaffold_262",82322,82642,321,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0021730"
"20586","FL83_20829","scaffold_262",82930,84069,1140,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007199"
"20587","FL83_20830","scaffold_262",84755,85897,1143,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007198"
"20588","FL83_20831","scaffold_262",85979,89643,3665,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007197"
"20589","FL83_20832","scaffold_262",97455,98041,587,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20590","FL83_20833","scaffold_262",106004,108926,2923,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20591","FL83_20834","scaffold_262",110411,121270,10860,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007201"
"20592","FL83_20835","scaffold_262",111009,111805,797,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20593","FL83_20836","scaffold_262",121829,125652,3824,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20594","FL83_20837","scaffold_262",121843,123049,1207,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20595","FL83_20838","scaffold_261",144,700,557,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0019018"
"20596","FL83_20839","scaffold_261",2428,3234,807,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0019018"
"20597","FL83_20840","scaffold_261",3944,4742,799,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0019018"
"20598","FL83_20841","scaffold_261",5444,6470,1027,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20599","FL83_20842","scaffold_261",6194,8879,2686,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001415"
"20600","FL83_20843","scaffold_261",9226,10681,1456,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015722"
"20601","FL83_20844","scaffold_261",13103,14575,1473,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20602","FL83_20845","scaffold_261",15360,16633,1274,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20603","FL83_20846","scaffold_261",17234,18265,1032,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004184"
"20604","FL83_20847","scaffold_261",19173,20128,956,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005124"
"20605","FL83_20848","scaffold_261",20340,24794,4455,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002714"
"20606","FL83_20849","scaffold_261",25631,27693,2063,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010467"
"20607","FL83_20850","scaffold_261",28291,29345,1055,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010467"
"20608","FL83_20851","scaffold_261",29565,30043,479,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20609","FL83_20852","scaffold_261",30208,31158,951,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010467"
"20610","FL83_20853","scaffold_261",31674,33136,1463,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000837"
"20611","FL83_20854","scaffold_261",33597,34497,901,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015723"
"20612","FL83_20855","scaffold_261",35367,35896,530,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022039"
"20613","FL83_20856","scaffold_261",36008,36602,595,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20614","FL83_20857","scaffold_261",37065,37650,586,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014938"
"20615","FL83_20858","scaffold_261",38289,38677,389,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"20616","FL83_20859","scaffold_261",38912,40913,2002,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001353"
"20617","FL83_20860","scaffold_261",42253,42786,534,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0019019"
"20618","FL83_20861","scaffold_261",43011,44702,1692,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001353"
"20619","FL83_20862","scaffold_261",44716,45705,990,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005124"
"20620","FL83_20863","scaffold_261",46562,47584,1023,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004184"
"20621","FL83_20864","scaffold_261",49879,64632,14754,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001808"
"20622","FL83_20865","scaffold_261",65157,84254,19098,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001808"
"20623","FL83_20866","scaffold_261",84364,85715,1352,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010467"
"20624","FL83_20867","scaffold_261",85961,89449,3489,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010467"
"20625","FL83_20868","scaffold_261",89634,93292,3659,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010467"
"20626","FL83_20869","scaffold_261",93669,94651,983,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010467"
"20627","FL83_20870","scaffold_261",94854,99207,4354,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002714"
"20628","FL83_20871","scaffold_261",99249,100017,769,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022040"
