,seq_id,seqnames,type,start,end,width,strand,gene_id,gene_biotype,Orthogroup
3797,elegans_X,X,gene,16973226,16976143,2918,-,WBGene00018713,protein_coding,OG0010268
3798,elegans_X,X,gene,2543180,2548984,5805,-,WBGene00018716,protein_coding,OG0006423
3799,elegans_X,X,gene,2559711,2564147,4437,-,WBGene00018718,protein_coding,OG0006425
3800,elegans_X,X,gene,2566543,2572653,6111,-,WBGene00018719,protein_coding,OG0006426
3801,elegans_III,III,gene,1951526,1952032,507,+,WBGene00018723,protein_coding,OG0008168
3802,elegans_X,X,gene,8708353,8709404,1052,+,WBGene00018726,protein_coding,OG0005989
3803,elegans_X,X,gene,8704306,8707252,2947,+,WBGene00018727,protein_coding,OG0005990
3804,elegans_X,X,gene,8697817,8702822,5006,+,WBGene00018728,protein_coding,OG0005991
3805,elegans_X,X,gene,2108982,2111441,2460,+,WBGene00018735,protein_coding,OG0006388
3806,elegans_X,X,gene,2123413,2130241,6829,-,WBGene00018739,protein_coding,OG0006390
3807,elegans_X,X,gene,2858063,2862472,4410,-,WBGene00018741,protein_coding,OG0006442
3808,elegans_X,X,gene,2865914,2871137,5224,-,WBGene00018742,protein_coding,OG0006444
3809,elegans_X,X,gene,2872744,2879579,6836,-,WBGene00018743,protein_coding,OG0006445
3810,elegans_X,X,gene,2864229,2865683,1455,+,WBGene00018744,protein_coding,OG0006443
3811,elegans_V,V,gene,2602153,2603063,911,-,WBGene00018762,protein_coding,OG0005121
3812,elegans_I,I,gene,112285,113751,1467,+,WBGene00018774,protein_coding,OG0008723
3813,elegans_I,I,gene,989671,992178,2508,+,WBGene00018786,protein_coding,OG0005367
3814,elegans_I,I,gene,963692,969457,5766,-,WBGene00018787,protein_coding,OG0005336
3815,elegans_I,I,gene,5014351,5016260,1910,-,WBGene00018791,protein_coding,OG0005230
3816,elegans_III,III,gene,87559,89243,1685,+,WBGene00018793,protein_coding,OG0008114
3817,elegans_III,III,gene,69850,86384,16535,-,WBGene00018794,protein_coding,OG0008113
3818,elegans_I,I,gene,4805607,4809674,4068,+,WBGene00018797,protein_coding,OG0005391
3819,elegans_V,V,gene,4628580,4635263,6684,+,WBGene00018811,protein_coding,OG0007020
3820,elegans_II,II,gene,1368102,1374989,6888,-,WBGene00018819,protein_coding,OG0006501
3821,elegans_III,III,gene,5659802,5661085,1284,-,WBGene00018829,protein_coding,OG0006177
3822,elegans_III,III,gene,8787092,8792351,5260,-,WBGene00018833,protein_coding,OG0006283
3823,elegans_III,III,gene,8806231,8807346,1116,-,WBGene00018835,protein_coding,OG0006285
3824,elegans_III,III,gene,8825226,8827228,2003,-,WBGene00018836,protein_coding,OG0006269
3825,elegans_X,X,gene,2621272,2664373,43102,-,WBGene00018837,protein_coding,OG0006430
3826,elegans_II,II,gene,6622186,6623504,1319,+,WBGene00018840,protein_coding,OG0006907
3827,elegans_III,III,gene,7972382,7973386,1005,-,WBGene00018846,protein_coding,OG0006738
3828,elegans_X,X,gene,1027668,1035286,7619,-,WBGene00018857,protein_coding,OG0009193
3829,elegans_II,II,gene,5884552,5892227,7676,+,WBGene00018869,protein_coding,OG0005654
3830,elegans_II,II,gene,5857080,5858422,1343,-,WBGene00018871,protein_coding,OG0005645
3831,elegans_II,II,gene,5867252,5873614,6363,-,WBGene00018872,protein_coding,OG0005653
3832,elegans_X,X,gene,4733095,4738592,5498,+,WBGene00018877,protein_coding,OG0006331
3833,elegans_X,X,gene,4712279,4715080,2802,+,WBGene00018878,protein_coding,OG0006328
3834,elegans_X,X,gene,4716244,4720653,4410,-,WBGene00018879,protein_coding,OG0006329
3835,elegans_X,X,gene,4722875,4727488,4614,-,WBGene00018880,protein_coding,OG0006330
3836,elegans_X,X,gene,8344757,8346348,1592,-,WBGene00018885,protein_coding,OG0009164
3837,elegans_I,I,gene,5649756,5653648,3893,-,WBGene00018891,protein_coding,OG0008103
3838,elegans_I,I,gene,5667069,5669737,2669,-,WBGene00018896,protein_coding,OG0008047
3839,elegans_I,I,gene,5669945,5673352,3408,-,WBGene00018897,protein_coding,OG0008043
3840,elegans_IV,IV,gene,7475041,7476182,1142,+,WBGene00018901,protein_coding,OG0009819
3841,elegans_IV,IV,gene,7476163,7477297,1135,-,WBGene00018904,protein_coding,OG0009820
3842,elegans_I,I,gene,5182736,5186236,3501,+,WBGene00018909,protein_coding,OG0005214
3843,elegans_I,I,gene,614651,629444,14794,-,WBGene00018923,protein_coding,OG0005323
3844,elegans_IV,IV,gene,568368,570849,2482,-,WBGene00018925,protein_coding,OG0009666
3845,elegans_IV,IV,gene,788055,790835,2781,+,WBGene00018930,protein_coding,OG0007384
3846,elegans_X,X,gene,3531841,3533019,1179,-,WBGene00018937,protein_coding,OG0009318
3847,elegans_III,III,gene,7329705,7335316,5612,-,WBGene00018953,protein_coding,OG0006643
3848,elegans_I,I,gene,171223,176040,4818,+,WBGene00018958,protein_coding,OG0005353
3849,elegans_III,III,gene,5592135,5594401,2267,+,WBGene00018963,protein_coding,OG0006184
3850,elegans_III,III,gene,5584947,5587110,2164,+,WBGene00018965,protein_coding,OG0006207
3851,elegans_III,III,gene,5589036,5591718,2683,-,WBGene00018967,protein_coding,OG0006185
3852,elegans_II,II,gene,4146339,4149678,3340,+,WBGene00018969,protein_coding,OG0005794
3853,elegans_III,III,gene,2874818,2880676,5859,+,WBGene00018990,protein_coding,OG0006631
3854,elegans_I,I,gene,5754312,5760799,6488,-,WBGene00018995,protein_coding,OG0005556
3855,elegans_I,I,gene,6569557,6572600,3044,+,WBGene00019001,protein_coding,OG0010035
3856,elegans_I,I,gene,4824904,4826639,1736,-,WBGene00019013,protein_coding,OG0006976
3857,elegans_II,II,gene,6132895,6157184,24290,+,WBGene00019018,protein_coding,OG0005710
3858,elegans_II,II,gene,5136717,5138568,1852,+,WBGene00019023,protein_coding,OG0007561
3859,elegans_II,II,gene,5146967,5148449,1483,-,WBGene00019024,protein_coding,OG0007563
3860,elegans_III,III,gene,1103208,1111944,8737,+,WBGene00019030,protein_coding,OG0008120
3861,elegans_IV,IV,gene,6245358,6248492,3135,-,WBGene00019060,protein_coding,OG0009319
3862,elegans_IV,IV,gene,930410,935825,5416,-,WBGene00019067,protein_coding,OG0007891
3863,elegans_IV,IV,gene,940017,945653,5637,-,WBGene00019068,protein_coding,OG0007924
3864,elegans_IV,IV,gene,924882,939736,14855,+,WBGene00019069,protein_coding,OG0007890
3865,elegans_I,I,gene,5520389,5529763,9375,+,WBGene00019074,protein_coding,OG0008265
3866,elegans_I,I,gene,5505391,5507023,1633,-,WBGene00019076,protein_coding,OG0008311
3867,elegans_V,V,gene,3633341,3634678,1338,+,WBGene00019097,protein_coding,OG0006955
3868,elegans_V,V,gene,8995101,8996657,1557,+,WBGene00019111,protein_coding,OG0007132
3869,elegans_V,V,gene,8991789,8993173,1385,+,WBGene00019112,protein_coding,OG0007131
3870,elegans_II,II,gene,5634528,5636926,2399,-,WBGene00019123,protein_coding,OG0005642
3871,elegans_II,II,gene,5647982,5649286,1305,-,WBGene00019126,protein_coding,OG0005641
3872,elegans_X,X,gene,8507876,8514136,6261,+,WBGene00019148,protein_coding,OG0009149
3873,elegans_X,X,gene,8514083,8520502,6420,-,WBGene00019149,protein_coding,OG0009148
3874,elegans_IV,IV,gene,5899597,5903355,3759,-,WBGene00019156,protein_coding,OG0005843
3875,elegans_X,X,gene,5904653,5905345,693,+,WBGene00019160,protein_coding,OG0008554
3876,elegans_IV,IV,gene,4807426,4809497,2072,-,WBGene00019163,protein_coding,OG0007464
3877,elegans_III,III,gene,3060537,3064343,3807,-,WBGene00019170,protein_coding,OG0006638
3878,elegans_III,III,gene,15720,17339,1620,+,WBGene00019182,protein_coding,OG0008100
3879,elegans_III,III,gene,17318,19675,2358,-,WBGene00019184,protein_coding,OG0008101
3880,elegans_III,III,gene,2402070,2406335,4266,+,WBGene00019198,protein_coding,OG0008094
3881,elegans_V,V,gene,8923088,8923896,809,+,WBGene00019203,protein_coding,OG0007124
3882,elegans_V,V,gene,8923845,8928978,5134,-,WBGene00019204,protein_coding,OG0007125
3883,elegans_IV,IV,gene,6040976,6074507,33532,+,WBGene00019205,protein_coding,OG0005144
3884,elegans_II,II,gene,1504566,1509831,5266,+,WBGene00019207,protein_coding,OG0006931
3885,elegans_X,X,gene,17622710,17640871,18162,-,WBGene00019211,protein_coding,OG0009338
3886,elegans_V,V,gene,4451047,4454734,3688,-,WBGene00019224,protein_coding,OG0010365
3887,elegans_X,X,gene,6787256,6789548,2293,-,WBGene00019227,protein_coding,OG0008615
3888,elegans_V,V,gene,4911712,4912381,670,-,WBGene00019236,protein_coding,OG0009273
3889,elegans_V,V,gene,9444048,9460669,16622,+,WBGene00019237,protein_coding,OG0007166
3890,elegans_I,I,gene,6850409,6851253,845,+,WBGene00019246,protein_coding,OG0005552
3891,elegans_IV,IV,gene,5725600,5729714,4115,+,WBGene00019263,protein_coding,OG0006669
3892,elegans_II,II,gene,5854422,5857176,2755,+,WBGene00019268,protein_coding,OG0005646
3893,elegans_V,V,gene,4199485,4203696,4212,+,WBGene00019275,protein_coding,OG0006068
3894,elegans_II,II,gene,301273,303665,2393,+,WBGene00019280,protein_coding,OG0006921
3895,elegans_II,II,gene,321442,323098,1657,-,WBGene00019284,protein_coding,OG0006918
3896,elegans_II,II,gene,328564,332519,3956,-,WBGene00019285,protein_coding,OG0006917
3897,elegans_X,X,gene,8620570,8625190,4621,-,WBGene00019287,protein_coding,OG0008412
3898,elegans_II,II,gene,7425939,7434282,8344,-,WBGene00019289,protein_coding,OG0010209
3899,elegans_X,X,gene,8224315,8225016,702,-,WBGene00019293,protein_coding,OG0008283
3900,elegans_IV,IV,gene,5937447,5939230,1784,-,WBGene00019296,protein_coding,OG0005844
3901,elegans_IV,IV,gene,307505,311236,3732,+,WBGene00019300,protein_coding,OG0008045
3902,elegans_III,III,gene,8769536,8776147,6612,+,WBGene00019301,protein_coding,OG0006280
3903,elegans_III,III,gene,8777888,8780012,2125,-,WBGene00019304,protein_coding,OG0006282
3904,elegans_III,III,gene,8776253,8777895,1643,+,WBGene00019305,protein_coding,OG0006281
3905,elegans_X,X,gene,2496180,2501001,4822,+,WBGene00019317,protein_coding,OG0006420
3906,elegans_X,X,gene,2483263,2488482,5220,+,WBGene00019318,protein_coding,OG0006418
3907,elegans_X,X,gene,2480755,2482770,2016,-,WBGene00019320,protein_coding,OG0006417
3908,elegans_I,I,gene,6804788,6810451,5664,-,WBGene00019324,protein_coding,OG0006775
3909,elegans_III,III,gene,845841,851344,5504,+,WBGene00019326,protein_coding,OG0008178
3910,elegans_III,III,gene,823222,826408,3187,+,WBGene00019328,protein_coding,OG0008188
3911,elegans_III,III,gene,835751,839591,3841,-,WBGene00019331,protein_coding,OG0006966
3912,elegans_III,III,gene,840458,841366,909,-,WBGene00019332,protein_coding,OG0008530
3913,elegans_III,III,gene,851331,852396,1066,-,WBGene00019333,protein_coding,OG0007657
3914,elegans_X,X,gene,4707176,4709812,2637,+,WBGene00019344,protein_coding,OG0006326
3915,elegans_X,X,gene,4673706,4677350,3645,+,WBGene00019345,protein_coding,OG0006322
3916,elegans_X,X,gene,4687763,4691198,3436,-,WBGene00019346,protein_coding,OG0006324
3917,elegans_X,X,gene,7292132,7296040,3909,+,WBGene00019351,protein_coding,OG0008650
3918,elegans_X,X,gene,7296010,7298752,2743,-,WBGene00019352,protein_coding,OG0008651
3919,elegans_V,V,gene,4681970,4685112,3143,+,WBGene00019355,protein_coding,OG0009259
3920,elegans_I,I,gene,3419600,3424211,4612,+,WBGene00019361,protein_coding,OG0007140
3921,elegans_X,X,gene,1084217,1088148,3932,-,WBGene00019365,protein_coding,OG0009191
3922,elegans_IV,IV,gene,1523718,1526643,2926,+,WBGene00019367,protein_coding,OG0007880
3923,elegans_IV,IV,gene,1527114,1536416,9303,-,WBGene00019370,protein_coding,OG0007881
3924,elegans_V,V,gene,6550171,6552186,2016,+,WBGene00019376,protein_coding,OG0009208
3925,elegans_III,III,gene,6873089,6873729,641,+,WBGene00019381,protein_coding,OG0008853
3926,elegans_I,I,gene,6360838,6364172,3335,+,WBGene00019395,protein_coding,OG0010045
3927,elegans_I,I,gene,6358585,6360457,1873,+,WBGene00019396,protein_coding,OG0010043
3928,elegans_III,III,gene,7162712,7164960,2249,+,WBGene00019400,protein_coding,OG0009553
3929,elegans_III,III,gene,7161160,7162115,956,-,WBGene00019402,protein_coding,OG0009554
3930,elegans_X,X,gene,4906081,4912324,6244,+,WBGene00019403,protein_coding,OG0006344
3931,elegans_X,X,gene,4918988,4920992,2005,-,WBGene00019404,protein_coding,OG0006346
3932,elegans_II,II,gene,5790723,5794402,3680,+,WBGene00019407,protein_coding,OG0008410
3933,elegans_II,II,gene,5803675,5805473,1799,-,WBGene00019411,protein_coding,OG0005644
3934,elegans_II,II,gene,6450889,6453391,2503,-,WBGene00019427,protein_coding,OG0005746
3935,elegans_I,I,gene,6473860,6488977,15118,-,WBGene00019434,protein_coding,OG0009518
3936,elegans_X,X,gene,1536366,1540299,3934,+,WBGene00019436,protein_coding,OG0007711
3937,elegans_I,I,gene,2599979,2602650,2672,+,WBGene00019461,protein_coding,OG0009135
3938,elegans_V,V,gene,9327141,9333631,6491,-,WBGene00019465,protein_coding,OG0007103
3939,elegans_V,V,gene,8207235,8207997,763,+,WBGene00019476,protein_coding,OG0006794
3940,elegans_V,V,gene,8203332,8205986,2655,+,WBGene00019477,protein_coding,OG0006793
3941,elegans_V,V,gene,8207926,8213968,6043,-,WBGene00019479,protein_coding,OG0006795
3942,elegans_II,II,gene,4031043,4032393,1351,-,WBGene00019484,protein_coding,OG0005790
3943,elegans_II,II,gene,4016307,4018717,2411,-,WBGene00019486,protein_coding,OG0005789
3944,elegans_II,II,gene,4004914,4016081,11168,+,WBGene00019487,protein_coding,OG0005788
3945,elegans_II,II,gene,4551083,4552177,1095,+,WBGene00019489,protein_coding,OG0005773
3946,elegans_X,X,gene,8080868,8084018,3151,-,WBGene00019492,protein_coding,OG0006590
3947,elegans_X,X,gene,8089785,8098863,9079,-,WBGene00019493,protein_coding,OG0006588
3948,elegans_II,II,gene,650955,654133,3179,+,WBGene00019496,protein_coding,OG0007838
3949,elegans_II,II,gene,640991,650367,9377,-,WBGene00019498,protein_coding,OG0007837
3950,elegans_IV,IV,gene,8291532,8294592,3061,+,WBGene00019504,protein_coding,OG0009673
3951,elegans_IV,IV,gene,8285175,8286476,1302,-,WBGene00019509,protein_coding,OG0009675
3952,elegans_X,X,gene,16558434,16562575,4142,+,WBGene00019518,protein_coding,OG0009068
3953,elegans_X,X,gene,16551167,16553887,2721,-,WBGene00019519,protein_coding,OG0009069
3954,elegans_V,V,gene,6246931,6252458,5528,+,WBGene00019521,protein_coding,OG0007437
3955,elegans_V,V,gene,6235176,6237734,2559,+,WBGene00019522,protein_coding,OG0007438
3956,elegans_IV,IV,gene,1711262,1714897,3636,+,WBGene00019536,protein_coding,OG0009275
3957,elegans_IV,IV,gene,4712825,4715807,2983,-,WBGene00019544,protein_coding,OG0009619
3958,elegans_IV,IV,gene,3794737,3796318,1582,+,WBGene00019545,protein_coding,OG0009796
3959,elegans_I,I,gene,3148014,3150344,2331,+,WBGene00019595,protein_coding,OG0009141
3960,elegans_V,V,gene,5747819,5752033,4215,+,WBGene00019599,protein_coding,OG0006058
3961,elegans_V,V,gene,5734619,5736168,1550,-,WBGene00019603,protein_coding,OG0006057
3962,elegans_II,II,gene,6366996,6369091,2096,+,WBGene00019605,protein_coding,OG0005738
3963,elegans_X,X,gene,3135486,3136663,1178,+,WBGene00019609,protein_coding,OG0006374
3964,elegans_X,X,gene,3106535,3110628,4094,-,WBGene00019612,protein_coding,OG0006376
3965,elegans_II,II,gene,135466,139999,4534,+,WBGene00019613,protein_coding,OG0006634
3966,elegans_II,II,gene,114428,121221,6794,-,WBGene00019615,protein_coding,OG0006648
3967,elegans_X,X,gene,6421036,6430610,9575,-,WBGene00019617,protein_coding,OG0008591
3968,elegans_X,X,gene,6446746,6448916,2171,-,WBGene00019620,protein_coding,OG0008592
3969,elegans_V,V,gene,1061595,1067908,6314,+,WBGene00019624,protein_coding,OG0007276
3970,elegans_III,III,gene,5191124,5196088,4965,+,WBGene00019627,protein_coding,OG0008913
3971,elegans_III,III,gene,5185920,5188587,2668,+,WBGene00019628,protein_coding,OG0008912
3972,elegans_III,III,gene,5173439,5173809,371,+,WBGene00019630,protein_coding,OG0008911
3973,elegans_II,II,gene,3976242,3978043,1802,+,WBGene00019640,protein_coding,OG0005756
3974,elegans_V,V,gene,5042376,5046203,3828,-,WBGene00019649,protein_coding,OG0009165
3975,elegans_V,V,gene,6685807,6688492,2686,-,WBGene00019655,protein_coding,OG0009226
3976,elegans_IV,IV,gene,655390,658626,3237,+,WBGene00019664,protein_coding,OG0009855
3977,elegans_IV,IV,gene,649665,652182,2518,+,WBGene00019665,protein_coding,OG0009853
3978,elegans_V,V,gene,6281359,6284895,3537,+,WBGene00019667,protein_coding,OG0009197
3979,elegans_V,V,gene,6280293,6281275,983,-,WBGene00019669,protein_coding,OG0009198
3980,elegans_I,I,gene,3070968,3084876,13909,-,WBGene00019697,protein_coding,OG0006869
3981,elegans_I,I,gene,3085014,3096266,11253,-,WBGene00019698,protein_coding,OG0006874
3982,elegans_IV,IV,gene,4460071,4463232,3162,-,WBGene00019718,protein_coding,OG0009640
3983,elegans_IV,IV,gene,4468500,4477059,8560,-,WBGene00019719,protein_coding,OG0009642
3984,elegans_IV,IV,gene,4465484,4468487,3004,+,WBGene00019721,protein_coding,OG0009641
3985,elegans_IV,IV,gene,3800872,3803426,2555,-,WBGene00019725,protein_coding,OG0009800
3986,elegans_IV,IV,gene,3807870,3819328,11459,-,WBGene00019726,protein_coding,OG0009804
3987,elegans_X,X,gene,8763907,8766280,2374,+,WBGene00019727,protein_coding,OG0008413
3988,elegans_X,X,gene,3031783,3033117,1335,+,WBGene00019738,protein_coding,OG0006385
3989,elegans_X,X,gene,6800053,6803702,3650,+,WBGene00019749,protein_coding,OG0008617
3990,elegans_IV,IV,gene,6121773,6127302,5530,-,WBGene00019751,protein_coding,OG0005146
3991,elegans_X,X,gene,4964413,4969328,4916,-,WBGene00019759,protein_coding,OG0006348
3992,elegans_X,X,gene,4969529,4970913,1385,-,WBGene00019760,protein_coding,OG0006349
3993,elegans_V,V,gene,5940022,5943366,3345,+,WBGene00019762,protein_coding,OG0007037
3994,elegans_V,V,gene,5930905,5933435,2531,+,WBGene00019763,protein_coding,OG0007216
3995,elegans_V,V,gene,5933375,5936791,3417,-,WBGene00019764,protein_coding,OG0007217
3996,elegans_I,I,gene,4773819,4788358,14540,-,WBGene00019771,protein_coding,OG0005393
3997,elegans_IV,IV,gene,455784,457099,1316,+,WBGene00019772,protein_coding,OG0009661
3998,elegans_IV,IV,gene,461199,481167,19969,-,WBGene00019774,protein_coding,OG0009662
3999,elegans_IV,IV,gene,3527354,3532473,5120,+,WBGene00019778,protein_coding,OG0008021
4000,elegans_X,X,gene,8232251,8236314,4064,-,WBGene00019780,protein_coding,OG0008284
4001,elegans_X,X,gene,8248121,8252458,4338,-,WBGene00019781,protein_coding,OG0008286
4002,elegans_X,X,gene,8257998,8261175,3178,-,WBGene00019782,protein_coding,OG0008287
4003,elegans_III,III,gene,8768311,8769255,945,+,WBGene00019800,protein_coding,OG0006279
4004,elegans_III,III,gene,7061023,7064285,3263,-,WBGene00019812,protein_coding,OG0009415
4005,elegans_III,III,gene,7065439,7067477,2039,-,WBGene00019813,protein_coding,OG0009414
4006,elegans_IV,IV,gene,245143,251925,6783,+,WBGene00019819,protein_coding,OG0008053
4007,elegans_IV,IV,gene,253619,255429,1811,-,WBGene00019824,protein_coding,OG0008030
4008,elegans_X,X,gene,3997340,3999341,2002,+,WBGene00019829,protein_coding,OG0009090
4009,elegans_X,X,gene,4008057,4016221,8165,-,WBGene00019830,protein_coding,OG0009098
4010,elegans_III,III,gene,5501885,5506400,4516,+,WBGene00019831,protein_coding,OG0006200
4011,elegans_III,III,gene,5487553,5498958,11406,+,WBGene00019832,protein_coding,OG0006198
4012,elegans_III,III,gene,5480303,5483773,3471,-,WBGene00019836,protein_coding,OG0006197
4013,elegans_III,III,gene,5499190,5499976,787,+,WBGene00019838,protein_coding,OG0006199
4014,elegans_V,V,gene,4801094,4802681,1588,+,WBGene00019839,protein_coding,OG0009264
4015,elegans_V,V,gene,4794599,4797112,2514,+,WBGene00019840,protein_coding,OG0009265
4016,elegans_V,V,gene,4802633,4805947,3315,-,WBGene00019841,protein_coding,OG0009263
4017,elegans_X,X,gene,7805624,7816924,11301,-,WBGene00019847,protein_coding,OG0006598
